"Tipo","Numero","Ano","Complemento","DataAtualizacao","DataLegislacao","Ementa","Resumo","Origem","Fonte","Observacao","AssuntoGeral","LinkTextoOriginal","LinkTextoAtualizado"
"LEI","25728","2026","","20/01/2026","19/01/2026","Declara de utilidade pública a Associação dos Produtores de Filme do
Interior de Minas, com sede no Município de Ipatinga.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25728/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25729","2026","","20/01/2026","19/01/2026","Declara de utilidade pública o Instituto Rede Solidária de
Itamarandiba, com sede no Município de Itamarandiba.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25729/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25730","2026","","20/01/2026","19/01/2026","Declara de utilidade pública a entidade Loja Maçônica Caridade Sul
Mineira, com sede no Município de Santa Rita do Sapucaí.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25730/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25731","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a Associação de Desenvolvimento Social de
Pai Pedro, com sede no Município de Pai Pedro.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25731/2026/documento?conteudo=true&tipoDoc=142",""
"DCS","1","2026","","27/01/2026","19/01/2026","Designa servidor para substituir o titular da Diretoria-Geral.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260124.pdf"">Publicação</a> - Diário do Legislativo - 24/01/2026 Pág. 4 Col. 1

<a href=""https://intra.almg.gov.br/export/sites/default/acontece/diario-administrativo/arquivos/2026/01/L20260127.pdf"">Publicação</a> - Diário Administrativo - 27/01/2026 Pág. 2 Col. 1

<a href=""https://diariolegislativo.almg.gov.br/2026/L20260127.pdf"">Errata</a> - Diário do Legislativo - 27/01/2026 Pág. 6 Col. 1","A publicação do dia 24/1/2026, no Diário do Legislativo, foi tornada
sem efeito por meio da Errata publicada no Diário do Legislativo do dia
27/1/2026.","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DCS/1/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","39","2026","","21/01/2026","20/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Perdizes, de 7,97
kV, do Sistema Cemig, no Município de Perdizes.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/39/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","40","2026","","21/01/2026","20/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Ituiutaba, de 13,8
kV, do Sistema Cemig, no Município de Ituiutaba.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/40/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","41","2026","","21/01/2026","20/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Tupaciguara, de
7,97 kV, do Sistema Cemig, no Município de Tupaciguara.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/41/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","42","2026","","21/01/2026","20/01/2026","Altera o Anexo do Decreto NE nº 668, de 16 de setembro de 2025, que
declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural São Gotardo, de
7,97 kV, do Sistema Cemig, no Município de São Gotardo.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/42/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","43","2026","","21/01/2026","20/01/2026","Reconhece o Decreto Municipal nº 2, de 13 de janeiro de 2026, do
Prefeito Municipal de Pintópolis, que declarou SITUAÇÃO DE EMERGÊNCIA
nas áreas do município afetadas por Vendaval – 1.3.2.1.5.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/43/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","44","2026","","21/01/2026","20/01/2026","Reconhece o Decreto Municipal nº 3.363, de 9 de janeiro de 2026, do
Prefeito Municipal de Passos, que declarou SITUAÇÃO DE EMERGÊNCIA nas
áreas do município afetadas por Chuvas Intensas – 1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-21T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 21/01/2026 Pág. 2 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/44/2026/documento?conteudo=true&tipoDoc=142",""
"DEC","49164","2026","","22/01/2026","21/01/2026","Altera o quantitativo e a distribuição de cargos de provimento em
comissão e gratificações temporárias estratégicas no âmbito do
Instituto do Patrimônio Histórico e Artístico de Minas Gerais.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-22T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 22/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DEC/49164/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","45","2026","","22/01/2026","21/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Paracatu, de 13,8
kV, do Sistema Cemig, no Município de Paracatu.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-22T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 22/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/45/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","46","2026","","22/01/2026","21/01/2026","Declara de utilidade pública, para desapropriação de pleno domínio,
terreno necessário à construção da Subestação Congonhas 4, de 138 kV,
do Sistema Cemig, nos Municípios de Congonhas e Ouro Branco.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-22T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 22/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/46/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","47","2026","","22/01/2026","21/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Uberlândia, de 13,8
kV, do Sistema Cemig, no Município de Uberlândia.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-22T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 22/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/47/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","48","2026","","23/01/2026","22/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à construção da Linha de Distribuição Araxá 1 – Araxá 5, de
138 kV, do Sistema Cemig, no Município de Araxá.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-23T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 23/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/48/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25752","2026","","23/01/2026","22/01/2026","Declara de utilidade pública a Associação Comunitária dos Pequenos
Produtores Rurais de Bom Jesus, com sede no Município de Luislândia.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260123.pdf"">Publicação</a> - Diário do Legislativo - 23/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25752/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","49","2026","","23/01/2026","22/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Morada Nova de
Minas, de 13,8 kV, do Sistema Cemig, no Município de Morada Nova de
Minas.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-23T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 23/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/49/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25751","2026","","23/01/2026","22/01/2026","Autoriza o Poder Executivo a transferir a Subsecretaria de Esportes
para a Secretaria de Estado de Cultura e Turismo.","A lei autoriza o Poder Executivo a transferir a Subsecretaria
de Esportes da Secretaria de Estado de Desenvolvimento Social –
Sedese – para a Secretaria de Estado de Cultura e Turismo –
Secult –, determinando a adoção de medidas para a transferência
dos arquivos, das cargas patrimoniais e da execução dos
contratos, convênios, acordos e demais instrumentos congêneres
relativos à competência da Subsecretaria, incluídas as
prestações de contas e os saldos contábeis. Também prevê a
alteração dos regulamentos dos órgãos envolvidos, a fim de
adequá-los à transferência prevista.","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260123.pdf"">Publicação</a> - Diário do Legislativo - 23/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25751/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25753","2026","","23/01/2026","22/01/2026","Declara de utilidade pública a Associação de Desenvolvimento dos
Produtores e Trabalhadores Rurais de Bias Fortes, com sede no Município
de Teófilo Otoni.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260123.pdf"">Publicação</a> - Diário do Legislativo - 23/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25753/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","50","2026","","23/01/2026","22/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Arapuá, de 13,8 kV,
do Sistema Cemig, no Município de Arapuá.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-23T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 23/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/50/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","51","2026","","23/01/2026","22/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Serra do Salitre,
de 13,8 kV, do Sistema Cemig, no Município de Serra do Salitre.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-23T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 23/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/51/2026/documento?conteudo=true&tipoDoc=142",""
"PRT","3","2026","","28/01/2026","22/01/2026","Designa servidores para substituir titulares de cargo de diretor e de
funções gratificadas de gerente-geral e de nível superior.","","Legislativo","<a href=""https://intra.almg.gov.br/export/sites/default/acontece/diario-administrativo/arquivos/2026/01/L20260127.pdf"">Publicação</a> - Diário Administrativo - 27/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/PRT/3/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","54","2026","","26/01/2026","23/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Buritis, de 34,5
kV, do Sistema Cemig, no Município de Buritis.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-24T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 24/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/54/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","55","2026","","26/01/2026","23/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Formoso, de 7,97
kV, do Sistema Cemig, no Município de Formoso.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-24T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 24/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/55/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","52","2026","","26/01/2026","23/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Rio Paranaíba, de
13,8 kV, do Sistema Cemig, no Município de Rio Paranaíba.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-24T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 24/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/52/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","53","2026","","26/01/2026","23/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Unaí e Buritis, de
13,8 kV, do Sistema Cemig, nos Municípios de Unaí e Buritis.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-24T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 24/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/53/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","56","2026","","27/01/2026","26/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Januária, de 7,97
kV, do Sistema Cemig, no Município de Januária.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/56/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","57","2026","","27/01/2026","26/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Queluzito, de 13,8
kV, do Sistema Cemig, no Município de Queluzito.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/57/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","58","2026","","27/01/2026","26/01/2026","Altera o Decreto NE nº 693, de 26 de setembro de 2025, que declara de
utilidade pública, para constituição de servidão, terrenos necessários
à regularização das Áreas de Preservação Permanente no entorno do
reservatório da Usina Hidrelétrica Itutinga, do Sistema Cemig, no
Município de Itutinga.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/58/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","59","2026","","27/01/2026","26/01/2026","Reconhece o Decreto Municipal nº 1, de 6 de janeiro de 2026, do
Prefeito Municipal de Joanésia, que declarou SITUAÇÃO DE EMERGÊNCIA nas
áreas do município afetadas por Deslizamentos – 1.1.3.2.1.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/59/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","60","2026","","27/01/2026","26/01/2026","Reconhece o Decreto Municipal nº 7, de 21 de janeiro de 2026, do
Prefeito Municipal de Pescador, que declarou SITUAÇÃO DE EMERGÊNCIA nas
áreas do município afetadas por Chuvas Intensas – 1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/60/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","61","2026","","27/01/2026","26/01/2026","Abre crédito suplementar no valor de R$678.297.023,00.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-27T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 27/01/2026 Pág. 2 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/61/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","62","2026","","02/02/2026","27/01/2026","Declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Vargem Grande do
Rio Pardo, de 34,5 kV, do Sistema Cemig, no Município de Vargem Grande
do Rio Pardo.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/62/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","63","2026","","28/01/2026","27/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à construção da Linha de Distribuição Araguari 3 –
Uberlândia 10, de 138 kV, do Sistema Cemig, no Município de Uberlândia.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/63/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","64","2026","","28/01/2026","27/01/2026","Altera o Anexo do Decreto NE nº 857, de 4 de dezembro de 2024, que
declara de utilidade pública, para constituição de servidão, terrenos
necessários à extensão da Rede de Distribuição Rural Indianópolis, de
13,8 kV, do Sistema Cemig, no Município de Indianópolis.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/64/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","65","2026","","28/01/2026","27/01/2026","Abre crédito suplementar no valor de R$1.352.559,09.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 2 Col. 2","Recurso financeiro previsto nas Deliberações do Conselho Superior do
Comitê Gestor Pró-Brumadinho, advindo do acordo financeiro da Vale S/A.","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/65/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","66","2026","","05/02/2026","27/01/2026","Abre crédito suplementar no valor de R$12.291.807,84.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 2 Col. 2

<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-02-04T06:00:00.000Z%22%7D"">Retificação</a> - Minas Gerais Diário do Executivo - 04/02/2026 Pág. 3 Col. 2","Recurso financeiro previsto no Acordo Judicial para Reparação Integral
e Definitiva Relativa ao Rompimento da Barragem de Fundão acobertado
com os “Recursos do Acordo de Repactuação do Rio Doce”.","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/66/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","67","2026","","28/01/2026","27/01/2026","Abre crédito suplementar no valor de R$748.179.772,35.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-28T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 28/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/67/2026/documento?conteudo=true&tipoDoc=142",""
"DEC","49165","2026","","03/02/2026","28/01/2026","Regulamenta, no âmbito do programa Alô Minas III, a transferência de
créditos acumulados de ICMS como incentivo à expansão da conectividade
rural e da telefonia celular no Estado, prevista na Lei nº 25.525, de 9
de outubro de 2025.","O decreto regulamenta a transferência e a utilização de
créditos acumulados do Imposto sobre Operações relativas à
Circulação de Mercadorias e sobre Prestações de Serviços de
Transporte Interestadual e Intermunicipal e de Comunicação –
ICMS - como incentivo à expansão da conectividade rural e da
telefonia celular de quarta geração ou superior. A iniciativa
tem duração de 12 meses para a conclusão das instalações de
infraestruturas, com limite global de R$100.000.000,00 para a
autorização dos créditos. O credenciamento das operadoras de
telefonia será conduzido pela Secretaria de Estado de Fazenda –
SEF -, e as participantes devem instalar e ativar Estações
Rádio Base – ERB - em locais previamente definidos, incluindo,
no mínimo, 10% de ERB adicionais.","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-29T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 29/01/2026 Pág. 1 Col. 1

<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-02-03T06:00:00.000Z%22%7D"">Retificação</a> - Minas Gerais Diário do Executivo - 03/02/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DEC/49165/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","68","2026","","29/01/2026","28/01/2026","Reconhece o Decreto Municipal nº 21, de 25 de janeiro de 2026, do
Prefeito Municipal de Várzea da Palma, que declarou SITUAÇÃO DE
EMERGÊNCIA nas áreas do município afetadas por Chuvas Intensas –
1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-29T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 29/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/68/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","69","2026","","29/01/2026","28/01/2026","Reconhece o Decreto Municipal nº 5.662, de 22 de janeiro de 2026, do
Prefeito Municipal de Capinópolis, que declarou SITUAÇÃO DE EMERGÊNCIA
nas áreas do município afetadas por Chuvas Intensas – 1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-29T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 29/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/69/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","70","2026","","29/01/2026","28/01/2026","Declara de utilidade pública, para constituição de servidão, terreno
necessário à extensão da Rede de Distribuição Rural Perdizes, de 13,8
kV, do Sistema Cemig, no Município de Perdizes.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-29T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 29/01/2026 Pág. 2 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/70/2026/documento?conteudo=true&tipoDoc=142",""
